id,contestId,creationTimeSeconds,relativeTimeSeconds,problem,author,programmingLanguage,verdict,testset,passedTestCount,timeConsumedMillis,memoryConsumedBytes
281080230,1917,1726296995,2495,"{'contestId': 1917, 'index': 'C', 'name': 'Watering an Array', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1600, 'tags': ['brute force', 'greedy', 'implementation', 'math']}","{'contestId': 1917, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726294500}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,2,46,4812800
281078211,1917,1726296141,1641,"{'contestId': 1917, 'index': 'B', 'name': 'Erase First or Second Letter', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': ['brute force', 'combinatorics', 'data structures', 'dp', 'strings']}","{'contestId': 1917, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726294500}",C++17 (GCC 7-32),OK,TESTS,57,62,2662400
281076197,1917,1726295134,634,"{'contestId': 1917, 'index': 'A', 'name': 'Least Product', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['constructive algorithms', 'math']}","{'contestId': 1917, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726294500}",C++17 (GCC 7-32),OK,TESTS,10,62,2457600
281068152,1228,1726290061,2147483647,"{'contestId': 1228, 'index': 'E', 'name': 'Another Filling the Grid', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 2300, 'tags': ['combinatorics', 'dp', 'math']}","{'contestId': 1228, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1569762300}",C++17 (GCC 7-32),OK,TESTS,33,77,409600
280836910,1929,1726134426,5226,"{'contestId': 1929, 'index': 'D', 'name': 'Sasha and a Walk in the City', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 1900, 'tags': ['combinatorics', 'dp', 'math', 'trees']}","{'contestId': 1929, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726129200}",C++17 (GCC 7-32),OK,TESTS,27,343,54988800
280835825,1929,1726133765,4565,"{'contestId': 1929, 'index': 'D', 'name': 'Sasha and a Walk in the City', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 1900, 'tags': ['combinatorics', 'dp', 'math', 'trees']}","{'contestId': 1929, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726129200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,77,10854400
280830204,1929,1726130774,1574,"{'contestId': 1929, 'index': 'C', 'name': 'Sasha and the Casino', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1400, 'tags': ['binary search', 'brute force', 'constructive algorithms', 'games', 'greedy', 'math']}","{'contestId': 1929, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726129200}",C++17 (GCC 7-32),OK,TESTS,8,62,819200
280829960,1929,1726130643,1443,"{'contestId': 1929, 'index': 'C', 'name': 'Sasha and the Casino', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1400, 'tags': ['binary search', 'brute force', 'constructive algorithms', 'games', 'greedy', 'math']}","{'contestId': 1929, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726129200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,6,62,819200
280828401,1929,1726129807,607,"{'contestId': 1929, 'index': 'B', 'name': 'Sasha and the Drawing', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 800, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1929, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726129200}",C++17 (GCC 7-32),OK,TESTS,4,46,0
280827538,1929,1726129310,110,"{'contestId': 1929, 'index': 'A', 'name': 'Sasha and the Beautiful Array', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['constructive algorithms', 'greedy', 'math', 'sortings']}","{'contestId': 1929, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726129200}",C++17 (GCC 7-32),OK,TESTS,3,61,0
280826710,105336,1726128814,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,61,1024000
280826677,105336,1726128787,2147483647,"{'contestId': 105336, 'index': 'C', 'name': '种树', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,0,46,1024000
280826429,105336,1726128656,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,1024000
280747505,104023,1726065548,2147483647,"{'contestId': 104023, 'index': 'D', 'name': 'Sternhalma', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1667696400}",C++17 (GCC 7-32),OK,TESTS,14,343,8089600
280747455,104023,1726065519,2147483647,"{'contestId': 104023, 'index': 'D', 'name': 'Sternhalma', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1667696400}",GNU C11,COMPILATION_ERROR,TESTS,0,0,0
280739521,104023,1726062151,2147483647,"{'contestId': 104023, 'index': 'I', 'name': 'Dragon Bloodline', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1667696400}",C++17 (GCC 7-32),OK,TESTS,37,1061,102400
280701473,104023,1726042495,17695,"{'contestId': 104023, 'index': 'I', 'name': 'Dragon Bloodline', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,327,0
280697178,104023,1726040089,15289,"{'contestId': 104023, 'index': 'I', 'name': 'Dragon Bloodline', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,4,280,102400
280696502,104023,1726039704,14904,"{'contestId': 104023, 'index': 'I', 'name': 'Dragon Bloodline', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,4,265,0
280695998,104023,1726039421,14621,"{'contestId': 104023, 'index': 'I', 'name': 'Dragon Bloodline', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,4,156,102400
280694987,104023,1726038906,14106,"{'contestId': 104023, 'index': 'I', 'name': 'Dragon Bloodline', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,4,171,0
280691274,104023,1726036990,12190,"{'contestId': 104023, 'index': 'G', 'name': 'Grade 2', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),OK,TESTS,56,249,4710400
280690857,104023,1726036768,11968,"{'contestId': 104023, 'index': 'G', 'name': 'Grade 2', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,1,3000,512000
280688527,104023,1726035245,10445,"{'contestId': 104023, 'index': 'C', 'name': 'Grass', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),OK,TESTS,15,703,1433600
280687038,104023,1726034160,9360,"{'contestId': 104023, 'index': 'C', 'name': 'Grass', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,77,0
280684142,104023,1726031709,6909,"{'contestId': 104023, 'index': 'J', 'name': 'Eat, Sleep, Repeat', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),OK,TESTS,12,124,0
280679425,104023,1726027089,2289,"{'contestId': 104023, 'index': 'A', 'name': 'Dunai', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),OK,TESTS,21,46,102400
280678168,104023,1726025737,937,"{'contestId': 104023, 'index': 'E', 'name': 'Python Will be Faster than C++', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104023, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726024800}",C++20 (GCC 13-64),OK,TESTS,22,46,102400
280587397,2008,1725977534,2147483647,"{'contestId': 2008, 'index': 'H', 'name': ""Sakurako's Test"", 'type': 'PROGRAMMING', 'rating': 2100, 'tags': ['binary search', 'brute force', 'greedy', 'math', 'number theory']}","{'contestId': 2008, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725201300}",C++17 (GCC 7-32),OK,TESTS,62,155,3276800
280524215,105336,1725942309,2147483647,"{'contestId': 105336, 'index': 'J', 'name': '找最小', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),OK,TESTS,23,655,16076800
280524067,105336,1725942152,2147483647,"{'contestId': 105336, 'index': 'J', 'name': '找最小', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,5,686,16076800
280523981,105336,1725942043,2147483647,"{'contestId': 105336, 'index': 'J', 'name': '找最小', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,5,702,16076800
280523810,105336,1725941863,2147483647,"{'contestId': 105336, 'index': 'J', 'name': '找最小', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),MEMORY_LIMIT_EXCEEDED,TESTS,5,656,268390400
280471670,105336,1725897116,2147483647,"{'contestId': 105336, 'index': 'J', 'name': '找最小', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,16076800
280451154,105336,1725888559,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),OK,TESTS,117,77,9830400
280450960,105336,1725888473,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,62,9830400
280450801,105336,1725888405,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,26,46,19456000
280450526,105336,1725888290,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,26,77,9830400
280449755,105336,1725887960,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,7,46,9830400
280449414,105336,1725887810,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,2,46,9830400
280448568,105336,1725887460,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,3,46,9830400
280448448,105336,1725887414,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),COMPILATION_ERROR,TESTS,0,0,0
280448187,105336,1725887314,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,3,62,9830400
280448100,105336,1725887274,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,0,46,9830400
280447868,105336,1725887181,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,3,46,9830400
280447729,105336,1725887127,2147483647,"{'contestId': 105336, 'index': 'G', 'name': '疯狂星期六', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,3,46,9830400
280436789,105336,1725882313,2147483647,"{'contestId': 105336, 'index': 'B', 'name': '军训 II', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),OK,TESTS,47,62,102400
280436028,105336,1725881923,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,62,1024000
280432570,105336,1725880196,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,62,1024000
280432046,105336,1725879954,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,1024000
280431845,105336,1725879854,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,61,1024000
280431164,105336,1725879506,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,1024000
280429747,105336,1725878762,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,1024000
280429504,105336,1725878632,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,1024000
280429402,105336,1725878580,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,62,1024000
280428954,105336,1725878351,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,31,1024000
280428706,105336,1725878232,2147483647,"{'contestId': 105336, 'index': 'A', 'name': '军训 I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105336, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1725768000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,1024000
